passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_b950880868cef07200aa0f4e,"The Korean OEM is restructuring its North American industrial footprint by expanding production, adding powertrains and deepening local supplier content as it moves to protect itself from tariff exposure and compete on home ground.",Shows strategic intent but no confirmed tariff rate for Georgia battery sourcing.,explicit_named_company_effect,proposal_or_uncertain,recovered_1e73e2904ce9e76e53b27084,q_35,chunk_60e62fd4319f30b58b9356db,document_bd9b4c999011c3e8830aa7ca,https://www.automotivemanufacturingsolutions.com/news/hyundai-commits-to-north-american-manufacturing-scale-with-36-new-models-localised-supply-chain/2640816,full_document,False,text/c7b003ec2eaa08d506efcdfece230b635ccc64693e0c9a3151ea34a74035e015.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/c7b003ec2eaa08d506efcdfece230b635ccc64693e0c9a3151ea34a74035e015.txt,,
passage_b950880868cef07200aa0f4e,"Hyundai aims to increase US-assembled vehicle share from roughly 40% to more than 80% by 2030, while simultaneously increasing US supply chain content from approximately 60% to 80% to improve exposure profile and its cost structure.",Confirms Hyundai's strategy to reduce exposure but does not quantify current tariff liability for Georgia battery sourcing.,explicit_named_company_effect,proposal_or_uncertain,recovered_366988e5bbbcb8a12b5a5ade,q_35,chunk_60e62fd4319f30b58b9356db,document_bd9b4c999011c3e8830aa7ca,https://www.automotivemanufacturingsolutions.com/news/hyundai-commits-to-north-american-manufacturing-scale-with-36-new-models-localised-supply-chain/2640816,full_document,False,text/c7b003ec2eaa08d506efcdfece230b635ccc64693e0c9a3151ea34a74035e015.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/c7b003ec2eaa08d506efcdfece230b635ccc64693e0c9a3151ea34a74035e015.txt,,
passage_04be3b37fb2a0e3f65fb7760,"Voltage, capacity, chemistry, enclosure, intended use, included charger, and whether components are imported together can affect classification. In a March 2026 CBP ruling, a rechargeable 3.7V, 1150mAh lithium-ion replacement battery for a noise-canceling headset was classified under HTSUS 8507.60.0090.",Shows specific battery classification but not testing equipment.,not_established,proposal_or_uncertain,recovered_d90781a6173572a86e34172a,q_398,chunk_3a908fea6ce0738050277e8a,document_6080287f7a45bacc95fb830c,https://www.large-battery.com/blog/us-tariff-on-chinese-lithium-ion-batteries,full_document,False,text/0837cbb87b5a42347550bcd978396b1239312f1de0e331a216c2d8c40ec2ca06.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/0837cbb87b5a42347550bcd978396b1239312f1de0e331a216c2d8c40ec2ca06.txt,,
passage_c0089a9872dc91dd14ec50c2,Test equipment provided free of charge to the foreign manufacturer by the U.S. importer will constitute an assist within the meaning of section 402(h)(1)(A) of the TAA if the equipment is:,"Discusses test equipment valuation (assists), not classification duties.",not_established,proposal_or_uncertain,recovered_87f6a9663515bf617650eb28,q_398,chunk_bdecc8df35ae8ad5e9cae9da,document_d7caa7f3326fa4ffa95ced1c,https://tuttlelaw.com/seminar/value_seminar/pt_4_assists.pdf,full_document,False,text/d94d2524562d66d0d608db525707b3173d3a080beb23cdde13ef94dd3d4f19dc.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/d94d2524562d66d0d608db525707b3173d3a080beb23cdde13ef94dd3d4f19dc.txt,,
passage_f898417ff64545c9a61805c9,"Windshield glass | 8708.29 (parts of bodies, other) | 7007.11 or 7007.21 (safety glass, toughened or laminated) | Note 2(b) to Section XVII excludes glass articles of Chapter 70",Shows classification rules for glass vs auto parts but no duty rates.,not_established,proposal_or_uncertain,recovered_a6dc0086f44a11f4947e8a05,q_190,chunk_cd71ade23abec570321ad2cd,document_b75907e603c6d1165139434d,https://gingercontrol.com/blog/hts-classification-auto-parts,full_document,False,text/f902f218e95fc47880f951543530916799d52c0551ff06abee5c95c343cd116e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/f902f218e95fc47880f951543530916799d52c0551ff06abee5c95c343cd116e.txt,,
passage_ccc8ebc545ba230f14d3181f,"This chapter does not cover: (a) electrically warmed blankets, bed pads, foot-muffs or the like; electrically warmed clothing, footwear or ear pads or other electrically warmed articles worn on or about the person; (b) articles of glass of heading 7011 ;",Indicates exclusions for Chapter 85 regarding glass items relevant to display modules.,not_established,proposal_or_uncertain,recovered_5399d235dbaf22c6c9e16964,q_190,chunk_7f82ddc1f3fe43dfd4481a91,document_a799ad18ff35345a10395410,https://www.tariffnumber.com/2026/85249200,full_document,False,text/d7ba1a6251ebd150483b67bfee47ed92105be6bc2911c6dabbbcdd8fe0c5af03.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/d7ba1a6251ebd150483b67bfee47ed92105be6bc2911c6dabbbcdd8fe0c5af03.txt,,
passage_f271d67cd80a87d328f90f45,"Chapter Rule 2: For purposes of this chapter:
(a) references to “high definition” as it applies to television receivers and cathode-ray tubes refers to goods having:
(i) an aspect ratio of the screen equal to or greater than 16:9, and",Defines technical parameters for classification but does not state tariff rates.,not_established,proposal_or_uncertain,recovered_a9be70ea3e5371e3ca07f434,q_190,chunk_6599d1af13eeabee627c6b66,document_08bda47bed55360f676ebda1,https://hts.usitc.gov/reststop/file?filename=General+Note+11&release=2026HTSBasic,full_document,False,text/79cc981925d8ee8512d973a2e4b1bd660585ce79f01481242b621fb66c62cfa2.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/79cc981925d8ee8512d973a2e4b1bd660585ce79f01481242b621fb66c62cfa2.txt,,
passage_15edcabec64da12f58c30a09,"The Liberty County Development Authority presented a strategic plan to commissioners that prioritizes automotive/EV suppliers, aerospace, defense-related manufacturing and higher-value distribution",Confirms focus on EV supply chain in Liberty County without tariff specifics.,facility_location_only,proposal_or_uncertain,recovered_12767413831319e72bff447f,q_21,chunk_ce3c62673bc7f3583a37126c,document_da2e4b24c6d2a6d4291d4a38,https://citizenportal.ai/articles/6194127/georgia/liberty-county/liberty-county-development-authority-unveils-strategic-plan-targeting-manufacturing-ev-supply-chain-and-highervalue-distribution,full_document,False,text/3e8221e2df526f5c0402d627c5afec2a09bd76a1a1c89ae98163bc89c04f93ab.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/3e8221e2df526f5c0402d627c5afec2a09bd76a1a1c89ae98163bc89c04f93ab.txt,,
passage_510f7e07df2d578d2acfe464,"Elan Technology Inc. 60 Glass, ceramics and glass ceramic composites Liberty",Identifies company in Liberty County but no tariff data.,facility_location_only,date_not_established,recovered_e6a6abf15fb8995935bb5756,q_21,chunk_956d70b57a7c29eda962e9a8,document_150a243c03e39787abea51cf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Automotive_Manufacturing_2026.pdf,full_document,False,text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,,
passage_bf597a20672921cab8d6fdd4,Seohan Auto Georgia 180 Axle bearings Liberty,Identifies company in Liberty County but no tariff data.,facility_location_only,date_not_established,recovered_167b770abb475b796ace743a,q_21,chunk_ae120155e0da2233a9ef1564,document_150a243c03e39787abea51cf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Automotive_Manufacturing_2026.pdf,full_document,False,text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,,
passage_6d749fc7f1dd2ca25e86395b,Tollison said not relying on shipments outside the country is a win for the Hyundai Metaplant due to the current 25% tariffs put in place by President Donald Trump.,"Discusses tariffs but applies to Bryan County/Hyundai, not Liberty County manufacturers.",facility_location_only,date_not_established,recovered_7c5862ff12a9d5b24761235e,q_21,chunk_e7c5aaacf2fceb4b706a6700,document_079b4ba6ee636e62b14b4271,https://www.wjcl.com/article/hyundai-20-billion-positive-impact-hyundai-metaplant-bryan-county/64290033,full_document,False,text/2145120b013461f75c2dca6a9b8a29c0e4599d490f3156241b9771a76f761785.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2145120b013461f75c2dca6a9b8a29c0e4599d490f3156241b9771a76f761785.txt,,
passage_f2897f18cd9e0ac090f23851,"Workers employed by Georgia’s 
206 automotive-related facilities 
with 50 or more employees1
939,700
Automotive-related production  
employment in the Southeast2",Confirms Georgia employment volume but lacks tariff impact data.,facility_location_only,source_reports_effective_as_of_source_date,recovered_9ce8c27d22b3fbc1507275b7,q_10,chunk_3310fb3d3e97d7edfbcce745,document_150a243c03e39787abea51cf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Automotive_Manufacturing_2026.pdf,full_document,False,text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,,
passage_6860ac0784196e4b4ca04da3,"The ongoing tariff war between the US and China might be responsible for the disruptions of the automotive vehicle and components supply chain between the two countries; This trade conflict will likely have a significant impact on major automotive manufacturers in China, South Korea, Japan, the European Union, and other regions, affecting the supply of parts and materials and overall market competitiveness.",Discusses tariff impacts generally but excludes Georgia-specific supplier analysis.,not_established,source_reports_effective_as_of_source_date,recovered_3a734ef6d8afa017b6e3bece,q_10,chunk_8a0a33a45648716bd3add7e7,document_b80d6effd2270cb1977ef869,https://www.iebrain.com/mediacoverage/automotive-supply-chain-localization-transformative-step-amid-tariff-wars,full_document,False,text/132a80a89deab732c1d18d30194da10cdf50bea83fab5783b9e90a0483a65252.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/132a80a89deab732c1d18d30194da10cdf50bea83fab5783b9e90a0483a65252.txt,,
passage_cd9db0afe3eef1bd21b58f4e,"In the manufacturing space, domestic automotive manufacturers and suppliers employ roughly 
1,000,000 people (see Figure 4) and account for roughly 8% of manufacturing jobs in the United 
States.",Provides US-wide employment context without Georgia tariff linkage.,not_established,source_reports_effective_as_of_source_date,recovered_59bbe018c9738dd85d7643af,q_10,chunk_4ee646464d5ef185057133d1,document_35e37010a1a34d0ce7c9d267,https://www.congress.gov/crs_external_products/R/PDF/R48876/R48876.3.pdf,full_document,False,text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,,
passage_cded4e16311c5d1e1f0a56e1,"The automotive sector is where the USMCA introduced the most dramatic changes from NAFTA. The new rules aim to increase production and employment in North America, particularly in Mexico and the United States, and reduce dependence on components from outside the region.",Describes regulatory changes affecting North America broadly without Georgia-specific tariff exposure details.,not_established,source_reports_effective_as_of_source_date,recovered_bc53af8eed7b1a7ca11557e1,q_10,chunk_e13eee4b3d5894543445e2e3,document_c4851a9ec7c6a1196937969b,https://www.camtomx.com/en/guia/usmca-rules-of-origin-mexico,full_document,False,text/b246e247e4bdc19f8e341c0642720f2625576d33300ac70f978bf37fa6fbfc0c.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/b246e247e4bdc19f8e341c0642720f2625576d33300ac70f978bf37fa6fbfc0c.txt,,
passage_57c43cffb0c2644280428588,Facts govern in any specific case; a binding ruling is the only authoritative answer.,Indicates general evidence cannot resolve specific origin exposure without rulings.,not_established,proposal_or_uncertain,recovered_e2886b3028c3c92eedf768b2,q_154,chunk_6e3955423c7192225cd90940,document_0dc3239c91adc334dc305fb4,https://radialmagnet.com/magnet-tariffs-country-of-origin,full_document,False,text/173c0bb67d433d7dab0b185607ec129a71c779c78bb67561dc9e36d5a8b8c497.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/173c0bb67d433d7dab0b185607ec129a71c779c78bb67561dc9e36d5a8b8c497.txt,,
passage_ba7281d90d4bcf5f6606e555,Both natural graphite and permanent magnets carry 25% from 2026.,Confirms general tariff rate but does not specify EV traction motor magnet exclusions or origin nuances.,not_established,proposal_or_uncertain,recovered_7ad4e809144f3601bbc29c04,q_154,chunk_289e7061165f006a5141e33b,document_ca0d2982bb3cf9a3d88f9f9c,https://cargotransinc.com/blog/ev-battery-tariff,full_document,False,text/420003c7b665da044eb71b00b95809c8b73e22b508dab53dea49535bfcd11a2e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/420003c7b665da044eb71b00b95809c8b73e22b508dab53dea49535bfcd11a2e.txt,,
passage_1bd6913e221a3e65b0e5883d,"exposure drops to the 2% MFN rate: $6 per vehicle, $0.9M per year at programme scale.",Shows conflicting rate (2%) based on specific origin conditions not fully resolved in original answer.,not_established,proposal_or_uncertain,recovered_0b2bca02b19f4c3c2edd301e,q_154,chunk_f9a72cfe06533218aa280387,document_6dd2e026763e8cd233c8e222,https://www.ecocomitychain.ai/blog/posts/t1-supplier-germany-tariff-risk-china,full_document,False,text/5d0cf29a292fb6887367de59dea7b6e314fd7254ae01fb1e94484b611d606283.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/5d0cf29a292fb6887367de59dea7b6e314fd7254ae01fb1e94484b611d606283.txt,,
passage_24ab0d09230e3c5b2bb16fba,"What HTS classification are you using, at ten digits? If the answer is vague, the landed cost is a guess.",Highlights uncertainty in classification contributing to insufficient evidence for specific exposure.,not_established,proposal_or_uncertain,recovered_38df0a7e69f8dbf2c4a4bbd1,q_154,chunk_ffefb04b53b21d33bbe47b5a,document_0dc3239c91adc334dc305fb4,https://radialmagnet.com/magnet-tariffs-country-of-origin,full_document,False,text/173c0bb67d433d7dab0b185607ec129a71c779c78bb67561dc9e36d5a8b8c497.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/173c0bb67d433d7dab0b185607ec129a71c779c78bb67561dc9e36d5a8b8c497.txt,,
passage_9f591a73b75e1f8e9fdb49f1,"The extension applies to goods entered for consumption, or withdrawn from warehouse for consumption, on or after 12:01 a.m. EDT on June 1, 2025, and before 11:59 p.m. EDT on August 31, 2025.","Establishes one expiration date (Aug 31, 2025) conflicting with other sources.",not_established,proposal_or_uncertain,recovered_ffc1fe2f3c80096c42dddd88,q_209,chunk_a691c0964304c772b11abae6,document_7eea6496a2b896b11d139ce9,https://www.troutman.com/insights/ustr-issues-3-month-extension-for-certain-section-301-tariff-exclusions-on-chinese-imports,full_document,True,text/615348eaaa907a1b22e74ff427b52591e079efb5fa83c56ced8a788493e80405.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/615348eaaa907a1b22e74ff427b52591e079efb5fa83c56ced8a788493e80405.txt,,
passage_e73baf74d2ad4cfaaf795792,"On November 26, 2025, USTR further extended certain exclusions from the China Section 301 tariffs through November 10, 2026.","Establishes a conflicting expiration date (Nov 10, 2026).",not_established,proposal_or_uncertain,recovered_ba9fa6259fab74479ddf0221,q_209,chunk_20f5cb53f3fcc7c8f0a86646,document_7b406f46382005e6bb711bb0,https://www.strtrade.com/trade-news-resources/tariff-actions-resources/section-301-tariffs-on-china,full_document,False,text/96acc62b7f6910b6833005074fbfb72a3cf981b4977cd42c14347944bb987242.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/96acc62b7f6910b6833005074fbfb72a3cf981b4977cd42c14347944bb987242.txt,,
passage_c38d54db14fd4a7e07bc8383,"the U.S. Trade Representative has determined to extend the exclusions in the Annexes to this notice for less than 12 months—through December 31, 2020.","Establishes an outdated expiration date (Dec 31, 2020).",not_established,proposal_or_uncertain,recovered_9184718ce1d5550ab84e44c4,q_209,chunk_cdcd6583cd63be99f9ed0ea3,document_8c25ec8891d76c31404514be,https://www.federalregister.gov/documents/2020/09/02/2020-19419/notice-of-product-exclusion-extensions-chinas-acts-policies-and-practices-related-to-technology,full_document,False,text/3e932c98682b4da943659021540f7dd7078f30ed78f0e8ae2235b477aed09128.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/3e932c98682b4da943659021540f7dd7078f30ed78f0e8ae2235b477aed09128.txt,,
passage_e73baf74d2ad4cfaaf795792,"These exclusions are available for any product that meets the specified HTSUS numbers and product descriptions, regardless of whether the importer filed an exclusion request.",Indicates general applicability without specific company or facility linkage.,not_established,proposal_or_uncertain,recovered_088a8b9f55b4672e736db339,q_209,chunk_20f5cb53f3fcc7c8f0a86646,document_7b406f46382005e6bb711bb0,https://www.strtrade.com/trade-news-resources/tariff-actions-resources/section-301-tariffs-on-china,full_document,False,text/96acc62b7f6910b6833005074fbfb72a3cf981b4977cd42c14347944bb987242.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/96acc62b7f6910b6833005074fbfb72a3cf981b4977cd42c14347944bb987242.txt,,
passage_bdaada4ebebaf7b3b9951311,"On 9 April 2025, President Trump caved in to pressure from the stock and bond markets and reneged on his widely derided tariff policy.",Demonstrates policy volatility affecting status establishment.,national_or_sector_context,date_not_established,recovered_d6eb84efd506b333e9223c13,q_14,chunk_1f0ebc1036b3ff77151336c5,document_d5902d295fa721023388e591,https://www.automotivelogistics.media/supply-chain/automotive-logistics-and-supply-chains-in-2025-tariff-turmoil-investment-uncertainty-and-further-cost-pressures/649740,full_document,True,text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,,
passage_bdaada4ebebaf7b3b9951311,"It is understood that the flat rate 10% tariffs apply to ‘most goods’ but, crucially, the 25% automotive tariffs remain in place.",Shows general tariff rates without specific facility exemption or inclusion details.,national_or_sector_context,date_not_established,recovered_356951e1a289c20469b651c3,q_14,chunk_1f0ebc1036b3ff77151336c5,document_d5902d295fa721023388e591,https://www.automotivelogistics.media/supply-chain/automotive-logistics-and-supply-chains-in-2025-tariff-turmoil-investment-uncertainty-and-further-cost-pressures/649740,full_document,False,text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,,
passage_5dd3dd4115daab2cf57c7d1d,"Yes, tariffs already in place have influenced manufacturing decisions in bringing more production stateside.
But assembly plants and supply chains can’t simply be picked up and moved across the border.",Indicates uncertainty about investment feasibility under tariff threats.,national_or_sector_context,date_not_established,recovered_76ca44f00b61bc6ae651ab1d,q_14,chunk_337d910045ce3bb61dd65025,document_8b3fbd92d33da1cd2ec72eac,https://www.automotive-fleet.com/blogposts/the-only-certainty-with-the-new-tariff-threat-is-uncertainty,full_document,False,text/485d23f9959a30c774c9cf969f5d4b8ae624bf5fce9d65ae094b553a8fa758cc.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/485d23f9959a30c774c9cf969f5d4b8ae624bf5fce9d65ae094b553a8fa758cc.txt,,
passage_10abc2797110ff478c8a06f9,"Hyundai stated that their $21 billion investment will only create 14,000 direct full-time jobs by 2028 with over 100,000 total direct and indirect job opportunities anticipated across manufacturing, technology and infrastructure – however, the US is a country of 340 million people.",Mentions investment scale but lacks specific tariff exposure linkage for Georgia facility.,national_or_sector_context,date_not_established,recovered_f1b1cf01d76193ee911ac4d8,q_14,chunk_6bb594047515ea6015be7937,document_d5902d295fa721023388e591,https://www.automotivelogistics.media/supply-chain/automotive-logistics-and-supply-chains-in-2025-tariff-turmoil-investment-uncertainty-and-further-cost-pressures/649740,full_document,False,text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4ff7d047d7bad4228ed6355376f22d5aac524093b3aa71a53fb4be33a0e8450e.txt,,
passage_089549d74ccc69b906b8333d,Georgia has been front and center in the southeast region’s emergence as a central player in the United States’ battery and electric mobility industry.,Confirms geographic focus but lacks duty specifics.,facility_location_only,proposal_or_uncertain,recovered_c7e4df860b308aa92d12a05b,q_273,chunk_2891a96192071ed9dc28bc19,document_a162e58e59a48f96d2c77035,https://www.c2es.org/document/securing-the-critical-battery-materials-supply-chain-in-the-southeast-united-states,full_document,False,text/1cb1e0963fd0c0867c9367daf44127f65a68fcc2708c0373c707dd4dc7e34094.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/1cb1e0963fd0c0867c9367daf44127f65a68fcc2708c0373c707dd4dc7e34094.txt,,
passage_089549d74ccc69b906b8333d,"These auto manufacturers have brought in final battery manufacturing, including from Korean conglomerate SK Battery America, who opened its first U.S. battery factory in Georgia to supply Hyundai and other regional OEMs.",Names company but does not state import duty exposure.,facility_location_only,proposal_or_uncertain,recovered_95864b02c73e0c40a7bfc6d1,q_273,chunk_2891a96192071ed9dc28bc19,document_a162e58e59a48f96d2c77035,https://www.c2es.org/document/securing-the-critical-battery-materials-supply-chain-in-the-southeast-united-states,full_document,False,text/1cb1e0963fd0c0867c9367daf44127f65a68fcc2708c0373c707dd4dc7e34094.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/1cb1e0963fd0c0867c9367daf44127f65a68fcc2708c0373c707dd4dc7e34094.txt,,
passage_b9e932178f9285f001cc810b,"However, the US battery manufacturing base remains heavily dependent on imported raw materials and components – particularly graphite, lithium carbonate, and cathode active materials – which means “made in America” batteries often still carry significant tariff exposure through their supply chains.",Generalizes tariff exposure without Georgia-specific data.,facility_location_only,proposal_or_uncertain,recovered_106911d6e6e679566b104def,q_273,chunk_d625c75d6d3fc6f5cf2f6a0a,document_78d5f38ea11227317f5a972a,https://www.totexmfg.com/battery-pack-tariffs-oem-2026,full_document,False,text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,,
passage_cbf23274f8614935c5f70d94,"Many manufacturers are relocating battery production to Southeast Asia to avoid high tariffs, including Vietnam, Thailand, and Indonesia.","Discusses tariff avoidance generally, not Georgia import duties.",facility_location_only,proposal_or_uncertain,recovered_dd54d5882f811330fd3e67ea,q_273,chunk_f79dfb8079dd44d53c7d662c,document_f63b019a1295a9d042eccd58,https://www.ufinebattery.com/blog/comprehensive-analysis-of-u-s-tariffs-on-chinese-lithium-batteries,full_document,False,text/69eac589688cce46bcd4d6f52e13c980c6ef82940cdd0a8c2b32847d901e1889.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/69eac589688cce46bcd4d6f52e13c980c6ef82940cdd0a8c2b32847d901e1889.txt,,
passage_991fa67fd900da1850009e1a,lithium-ion batteries under HTSUS 8507.60.00 will not be subject to the additional Section 301 tariffs.,Shows specific exemption context but does not confirm general duties on recycled materials.,not_established,proposal_or_uncertain,recovered_79585dc84bc7dd390bb64929,q_151,chunk_33bb03bb19ef9ab26f962eac,document_536f67d2c4d1fac52c197927,https://news.metal.com/newscontent/104021517-us-imposes-forced-labor-related-section-301-tariffs-lithium-ion-batteries-and-key-raw-materials-exempt,full_document,False,text/5721a6d1155d14de4e6023a4e72e1f3823701b1e2ffc8abea5c6c359132eaee8.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/5721a6d1155d14de4e6023a4e72e1f3823701b1e2ffc8abea5c6c359132eaee8.txt,,
